Date,Value USD,Drop 7,Up 7,Min 7,Max 7,Mean 7,Mean Change 7,Change,Predict,Actual
02/28/2018,233.92218719016446,3.0,4.0,228.81684116597265,234.7465913146936,232.08182204470143,-0.6300093481771033,-5.234469561768805,-2.0,1
02/27/2018,239.15665675193333,4.0,3.0,228.81684116597265,239.15665675193333,232.71183139287845,-1.216031557179686,-3.337346817370644,-2.0,1
02/26/2018,242.494003569304,4.0,3.0,228.81684116597265,242.494003569304,233.92786295005814,-0.4767638310529451,7.071996827285348,0.0,0
02/23/2018,235.42200674201862,4.0,3.0,228.81684116597265,242.494003569304,234.40462678111112,-0.452641851505628,1.013123140987517,0.0,0
02/22/2018,234.4088836010311,4.0,3.0,228.81684116597265,242.494003569304,234.8572686326167,-0.2568281351803096,3.7942454887962933,0.0,0
02/21/2018,230.61463811223481,4.0,3.0,229.78030140789213,242.494003569304,235.114096767797,-0.529264610067697,-2.8705155661311887,-2.0,1
02/20/2018,233.485153678366,4.0,3.0,230.61463811223481,242.494003569304,235.6433613778647,-0.16459703691114266,-1.5892127701765162,-2.0,1
02/16/2018,235.07436644854252,3.0,4.0,230.61463811223481,242.494003569304,235.80795841477584,0.8385935242627625,1.7878643664485312,2.0,0
02/15/2018,233.286502082094,2.0,5.0,230.61463811223481,242.494003569304,234.96936489051308,1.912113485120971,4.177292908636815,2.0,0
02/14/2018,229.10920917345717,2.0,5.0,229.10920917345717,235.42200674201862,233.05725140539212,0.9921175675968276,0.6320254046163427,2.0,0
02/13/2018,228.47718376884083,2.0,5.0,228.47718376884083,235.07436644854252,232.0651338377953,1.1535229956739914,2.142961137527664,2.0,0
02/12/2018,226.33422263131317,2.0,5.0,226.33422263131317,235.07436644854252,230.91161084212126,1.1729747808400075,3.930407984958407,2.0,0
02/09/2018,222.40381464635482,1.0,6.0,222.40381464635482,235.07436644854252,229.7386360612813,1.910347303392269,2.29109209173464,2.0,0
02/08/2018,220.1127225546201,1.0,6.0,220.1127225546201,235.07436644854252,227.82828875788903,0.6842835769109529,-10.171658855545733,-1.0,1
02/07/2018,230.28438141016582,2.0,5.0,220.1127225546201,233.286502082094,227.1440051809781,0.3668004580363272,-0.4345174656738493,-1.0,1
02/06/2018,230.7188988758397,2.0,5.0,220.1127225546201,230.7188988758397,226.7772047229417,0.0790031755770469,2.1627119314218533,2.0,0
02/05/2018,228.55618694441785,3.0,4.0,220.1127225546201,230.7188988758397,226.6982015473647,-1.9482747405698395,-13.55892000841186,-2.0,1
02/02/2018,242.1151069528297,4.0,3.0,220.1127225546201,242.1151069528297,228.6464762879345,-2.645195610838869,-2.7354849543555417,-2.0,1
02/01/2018,244.85059190718525,5.0,2.0,220.1127225546201,244.85059190718525,231.2916718987733,-3.5678398398994653,-2.5281016184657688,-2.0,1
01/31/2018,247.37869352565102,6.0,1.0,220.1127225546201,247.37869352565102,234.85951173867284,-4.0418588933617965,-1.0270412825016706,-2.0,1
01/30/2018,248.4057348081527,6.0,1.0,228.55618694441785,248.4057348081527,238.90137063203457,-3.2193794047649567,-4.414302435367858,-2.0,1
01/29/2018,252.82003724352055,6.0,1.0,228.55618694441785,252.82003724352055,242.12075003679954,-3.5269274811184834,-2.5873540001485367,-2.0,1
01/26/2018,255.40739124366908,6.0,1.0,228.55618694441785,255.40739124366908,245.64767751791803,-2.951332916199952,6.191873885851577,0.0,0
01/25/2018,249.2155173578175,5.0,2.0,242.1151069528297,255.40739124366908,248.59901043411801,-0.3555142900967415,4.6118103743106085,0.0,0
01/24/2018,244.6037069835069,4.0,3.0,244.6037069835069,255.40739124366908,248.95452472421474,0.22995567176892,1.3628047787040884,-1.0,0
01/23/2018,243.2409022048028,4.0,3.0,243.2409022048028,255.40739124366908,248.72456905244584,0.45144671758317106,-0.9776642977660116,-2.0,1
01/22/2018,244.21856650256882,4.0,3.0,243.2409022048028,255.40739124366908,248.27312233486262,0.4740190534623221,-0.8690349313476133,-2.0,1
01/19/2018,245.08760143391643,3.0,4.0,243.2409022048028,255.40739124366908,247.79910328140042,1.4248787023718623,2.2417151069989245,2.0,0
01/18/2018,242.8458863269175,3.0,4.0,242.8458863269175,255.40739124366908,246.37422457902846,1.4841310840546589,-2.1725873283689623,-1.0,1
01/17/2018,245.01847365528647,3.0,4.0,242.8458863269175,249.2155173578175,244.89009349497383,1.0750074962449179,3.3280087711833914,2.0,0
01/16/2018,241.69046488410308,3.0,4.0,241.69046488410308,245.08760143391643,243.81508599872888,0.4542682595680511,0.2666357175725409,2.0,0
01/12/2018,241.42382916653054,3.0,4.0,241.42382916653054,245.08760143391643,243.36081773916084,0.5643083969789586,2.133085740580441,2.0,0
01/11/2018,239.2907434259501,2.0,5.0,239.2907434259501,245.08760143391643,242.7965093421819,0.8690349313475971,1.1554214428144576,2.0,0
01/10/2018,238.13532198313564,2.0,5.0,238.13532198313564,245.08760143391643,241.92747441083424,0.9734319847887076,-0.13825555725983918,-1.0,1
01/09/2018,238.27357754039548,2.0,5.0,238.13532198313564,245.01847365528647,240.95404242604562,0.8633918473778124,1.4714341451226574,2.0,0
01/08/2018,236.80214339527282,2.0,5.0,236.80214339527282,245.01847365528647,240.0906505786677,1.0637213283053362,-0.7702809618762956,-1.0,1
01/05/2018,237.57242435714912,2.0,5.0,236.80214339527282,241.69046488410308,239.02692925036243,0.8506949084457786,1.8368238321664883,2.0,0
01/04/2018,235.73560052498263,2.0,5.0,235.73560052498263,241.42382916653054,238.17623434191663,1.2471215573235015,3.041622259716604,2.0,0
01/03/2018,232.69397826526603,3.0,4.0,232.69397826526603,239.2907434259501,236.9291127845932,0.9409842519624192,-0.009875396947137459,-1.0,1
01/02/2018,232.70385366221316,3.0,4.0,232.69397826526603,238.27357754039548,235.98812853263072,0.8140148626421454,0.2666357175725409,2.0,0
12/29/2017,232.43721794464062,3.0,4.0,232.43721794464062,238.27357754039548,235.1741136699886,0.7843886718007452,-0.3456388931496406,-1.0,1
12/28/2017,232.78285683779026,4.0,3.0,232.43721794464062,237.57242435714912,234.38972499818783,0.5064667862886145,-0.47401905346225703,-2.0,1
12/27/2017,233.25687589125252,3.0,4.0,232.43721794464062,237.57242435714912,233.88325821189918,0.7223147481330605,0.7406547710348264,2.0,0
12/26/2017,232.5162211202177,3.0,4.0,232.43721794464062,235.73560052498263,233.1609434637662,0.5614868549940704,0.7110285801935561,2.0,0
12/22/2017,231.8051925400241,4.0,3.0,231.8051925400241,233.25687589125252,232.5994566087721,0.11991553435802872,-0.0493769847356873,-2.0,1
12/21/2017,231.85456952475982,4.0,3.0,231.8051925400241,233.25687589125252,232.4795410744141,-0.18057868703326108,-2.113334946686166,-2.0,1
12/20/2017,233.967904471446,5.0,2.0,231.8051925400241,233.967904471446,232.6601197614473,-0.42605283971911134,-1.4516833512284109,-2.0,1
12/19/2017,235.4195878226744,5.0,2.0,231.8051925400241,235.4195878226744,233.08617260116642,-0.3809081679607808,-0.02962619084132712,-2.0,1
12/18/2017,235.4492140135157,4.0,3.0,231.8051925400241,235.4492140135157,233.4670807691272,-0.2539387786405395,0.41476667177943227,0.0,0
12/15/2017,235.0344473417363,5.0,2.0,231.8051925400241,235.4492140135157,233.72101954776772,-0.3710327710136596,-0.07900317557701443,-2.0,1
12/14/2017,235.1134505173133,6.0,1.0,231.8051925400241,235.4492140135157,234.09205231878144,-0.6179176946919662,-1.01716588555459,-2.0,1
12/13/2017,236.1306164028679,5.0,2.0,231.85456952475982,236.1306164028679,234.7099700134734,-0.2539387786405395,2.4984754276242995,0.0,0
12/12/2017,233.6321409752436,5.0,2.0,233.6321409752436,236.1306164028679,234.96390879211395,-0.3357634962024869,-2.6861079696197976,-2.0,1
12/11/2017,236.3182489448634,4.0,3.0,233.6321409752436,236.3182489448634,235.29967228831643,0.036680045803637186,1.1554214428144576,-1.0,0
12/08/2017,235.1628275020489,4.0,3.0,233.6321409752436,236.3182489448634,235.2629922425128,-0.26522494658012113,-2.142961137527635,-2.0,1
12/07/2017,237.30578863957658,4.0,3.0,233.6321409752436,237.30578863957658,235.52821718909286,-0.09452165649397314,1.609689702382468,0.0,0
12/06/2017,235.6960989371941,3.0,4.0,233.6321409752436,237.30578863957658,235.6227388455869,-0.02539387786405152,0.4048912748324369,-1.0,0
12/05/2017,235.29120766236167,3.0,4.0,233.6321409752436,237.30578863957658,235.64813272345089,-0.02116156488670689,-0.9875396947131776,-2.0,1
12/04/2017,236.27874735707485,4.0,3.0,233.6321409752436,237.30578863957658,235.6692942883376,-0.6447223435484578,-1.8664500230079568,-2.0,1
12/01/2017,238.1451973800828,4.0,3.0,235.1628275020489,238.1451973800828,236.3140166318861,-0.5417360610997994,-1.9652039924791893,-2.0,1
11/30/2017,240.110401372562,4.0,3.0,235.1628275020489,240.110401372562,236.85575269298587,0.016929251909370384,5.0660786338786465,-1.0,0
11/29/2017,235.0443227386833,3.0,4.0,235.0443227386833,240.110401372562,236.83882344107656,0.6588300534729358,2.3503444734173238,2.0,0
11/28/2017,232.69397826526603,3.0,4.0,232.69397826526603,240.110401372562,236.17999338760362,0.6588300534729277,1.6096897023824113,2.0,0
11/27/2017,231.08428856288361,3.0,4.0,231.08428856288361,240.110401372562,235.52116333413062,0.9706104428038071,2.587354000148593,2.0,0
11/24/2017,228.49693456273502,3.0,4.0,228.49693456273502,240.110401372562,234.55055289132682,1.0834721221995909,-0.1975079389426924,-1.0,1
11/22/2017,228.6944425016777,3.0,4.0,228.49693456273502,240.110401372562,233.46708076912728,1.16272068483013,-1.311710084594182,-1.0,1
11/21/2017,230.0061525862719,2.0,5.0,228.49693456273502,240.110401372562,232.30436008429714,1.8084128785063984,2.5546413632546887,2.0,0
11/20/2017,227.4515112230172,2.0,5.0,227.4515112230172,235.0443227386833,230.49594720579074,1.3836646178277232,2.092840809127921,2.0,0
11/17/2017,225.35867041388929,3.0,4.0,225.35867041388929,232.69397826526603,229.112282587963,1.0394792270211244,-0.05895326222886865,-1.0,1
11/16/2017,225.41762367611813,3.0,4.0,225.35867041388929,231.08428856288361,228.07280336094192,1.0930606735914723,1.984759828374848,2.0,0
11/15/2017,223.4328638477433,4.0,3.0,223.4328638477433,230.0061525862719,226.97974268735038,0.4525343971371854,-1.896329935031417,-2.0,1
11/14/2017,225.32919378277472,3.0,4.0,223.4328638477433,230.0061525862719,226.5272082902132,0.6365548671626625,1.0906353512356477,2.0,0
11/13/2017,224.23855843153908,2.0,5.0,223.4328638477433,230.0061525862719,225.89065342305057,0.9320230028577816,0.7565668652716511,2.0,0
11/10/2017,223.48199156626742,3.0,4.0,223.4328638477433,227.4515112230172,224.9586304201928,0.4351312212137292,-0.9236011082536776,-1.0,1
11/09/2017,224.4055926745211,4.0,3.0,223.4328638477433,225.41762367611813,224.52349919897912,-0.06597150773239134,-1.4148782934949224,-2.0,1
11/08/2017,225.82047096801602,4.0,3.0,223.4328638477433,225.82047096801602,224.58947070671147,-0.08842989334344306,-0.21616196150623068,-2.0,1
11/07/2017,226.03663292952226,5.0,2.0,223.4328638477433,226.03663292952226,224.6779006000549,-0.4084618883006296,-0.2554641363254575,-2.0,1
11/06/2017,226.2920970658477,5.0,2.0,223.48199156626742,226.2920970658477,225.08636248835552,-0.405654590099244,-1.8766788476217189,-2.0,1
11/03/2017,228.16877591346943,6.0,1.0,223.48199156626742,228.16877591346943,225.4920170784548,-0.5628632893764599,-0.009825543704863549,-2.0,1
11/02/2017,228.1786014571743,6.0,1.0,223.48199156626742,228.1786014571743,226.05488036783126,-0.3831962044882208,2.014236459489325,0.0,0
11/01/2017,226.16436499768497,6.0,1.0,224.4055926745211,228.1786014571743,226.4380765723195,-0.25265683812408823,-0.009825543704749862,-2.0,1
10/31/2017,226.1741905413897,6.0,1.0,225.82047096801602,228.1786014571743,226.6907334104436,-0.167034242982051,-0.8155201275006618,-2.0,1
10/30/2017,226.9897106688904,6.0,1.0,226.03663292952226,228.1786014571743,226.8577676534256,-0.6583114282233363,-3.655102258195228,-2.0,1
10/27/2017,230.6448129270856,5.0,2.0,226.16436499768497,230.6448129270856,227.51607908164897,-0.36915971348131343,1.7685978668687028,0.0,0
10/26/2017,228.8762150602169,5.0,2.0,226.16436499768497,230.6448129270856,227.8852387951303,-0.7986763382922918,-4.883295221298567,-2.0,1
10/25/2017,233.75951028151547,4.0,3.0,226.16436499768497,233.75951028151547,228.68391513342254,-0.3396830823668365,3.2031272477733235,0.0,0
10/24/2017,230.55638303374215,4.0,3.0,226.16436499768497,233.75951028151547,229.0235982157894,1.2113491738949815,12.87146225332205,-1.0,0
10/23/2017,217.6849207804201,3.0,4.0,217.6849207804201,233.75951028151547,227.8122490418944,1.2450367523115144,0.2259875052109805,2.0,0
10/20/2017,217.45893327520912,2.0,5.0,217.45893327520912,233.75951028151547,226.5672122895829,1.6534986406121561,2.0437130906038306,2.0,0
10/19/2017,215.4152201846053,1.0,6.0,215.4152201846053,233.75951028151547,224.9137136489708,2.3118100688354883,0.9530777393680978,2.0,0
10/18/2017,214.4621424452372,1.0,6.0,214.4621424452372,233.75951028151547,222.60190358013526,2.132142983947237,0.5109282726509434,2.0,0
10/17/2017,213.95121417258625,1.0,6.0,213.95121417258625,233.75951028151547,220.46976059618802,2.6936026242230064,-0.9530777393681832,-1.0,1
10/16/2017,214.90429191195443,1.0,6.0,213.95121417258625,230.55638303374215,217.77615797196495,2.376377927467201,0.9825543704826885,2.0,0
10/13/2017,213.92173754147169,1.0,6.0,213.92173754147169,217.6849207804201,215.39978004449785,0.5558450438730104,0.12773206816271454,2.0,0
10/12/2017,213.79400547330903,1.0,6.0,213.79400547330903,217.45893327520912,214.8439350006248,0.6751552174316129,1.061158720121199,2.0,0
